split,fname,original_shape,mask_area,mask_bbox,slice_ratio
train,hepaticvessel_013_21_CT_liver_tumor.png,"(512, 512)",19064,"(762, 458, 161, 165)",4
train,hepaticvessel_013_22_CT_liver_vessel.png,"(512, 512)",4968,"(338, 338, 489, 381)",7
train,hepaticvessel_013_22_CT_liver_tumor.png,"(512, 512)",26216,"(718, 436, 215, 189)",6
train,hepaticvessel_013_23_CT_liver_vessel.png,"(512, 512)",3488,"(348, 346, 497, 375)",5
train,hepaticvessel_013_23_CT_liver_tumor.png,"(512, 512)",29048,"(730, 434, 205, 199)",7
train,hepaticvessel_013_24_CT_liver_vessel.png,"(512, 512)",3652,"(358, 346, 501, 373)",5
train,hepaticvessel_013_24_CT_liver_tumor.png,"(512, 512)",33500,"(714, 432, 223, 207)",8
train,hepaticvessel_013_25_CT_liver_vessel.png,"(512, 512)",4268,"(372, 372, 453, 341)",6
train,hepaticvessel_013_25_CT_liver_tumor.png,"(512, 512)",35088,"(724, 430, 215, 213)",8
train,hepaticvessel_013_26_CT_liver_vessel.png,"(512, 512)",6284,"(392, 390, 409, 315)",10
train,hepaticvessel_013_26_CT_liver_tumor.png,"(512, 512)",40404,"(712, 416, 227, 229)",10
train,hepaticvessel_013_27_CT_liver_vessel.png,"(512, 512)",3808,"(414, 398, 367, 303)",6
train,hepaticvessel_013_27_CT_liver_tumor.png,"(512, 512)",37360,"(720, 408, 221, 231)",9
train,hepaticvessel_013_28_CT_liver_vessel.png,"(512, 512)",4260,"(426, 418, 315, 279)",6
train,hepaticvessel_013_28_CT_liver_tumor.png,"(512, 512)",39120,"(722, 404, 217, 239)",9
train,hepaticvessel_013_29_CT_liver_vessel.png,"(512, 512)",4032,"(452, 440, 305, 243)",6
train,hepaticvessel_013_29_CT_liver_tumor.png,"(512, 512)",35392,"(740, 408, 193, 237)",8
train,hepaticvessel_013_30_CT_liver_vessel.png,"(512, 512)",3772,"(480, 520, 211, 123)",6
train,hepaticvessel_013_30_CT_liver_tumor.png,"(512, 512)",32240,"(738, 426, 189, 219)",7
train,hepaticvessel_013_31_CT_liver_vessel.png,"(512, 512)",5104,"(504, 526, 219, 97)",8
train,hepaticvessel_013_31_CT_liver_tumor.png,"(512, 512)",27156,"(742, 436, 167, 211)",6
train,hepaticvessel_013_32_CT_liver_vessel.png,"(512, 512)",3036,"(516, 520, 231, 91)",4
train,hepaticvessel_013_32_CT_liver_tumor.png,"(512, 512)",18312,"(746, 466, 143, 167)",4
train,hepaticvessel_013_33_CT_liver_vessel.png,"(512, 512)",664,"(592, 520, 29, 37)",1
train,hepaticvessel_013_33_CT_liver_tumor.png,"(512, 512)",9824,"(750, 490, 113, 115)",2
train,hepaticvessel_016_13_CT_liver_tumor.png,"(512, 512)",8492,"(680, 604, 87, 133)",5
train,hepaticvessel_016_14_CT_liver_tumor.png,"(512, 512)",12656,"(666, 600, 109, 143)",7
train,hepaticvessel_016_15_CT_liver_tumor.png,"(512, 512)",12116,"(664, 602, 107, 135)",7
train,hepaticvessel_016_16_CT_liver_vessel.png,"(512, 512)",1476,"(538, 420, 299, 317)",1
train,hepaticvessel_016_16_CT_liver_tumor.png,"(512, 512)",10296,"(662, 606, 101, 127)",6
train,hepaticvessel_016_17_CT_liver_vessel.png,"(512, 512)",3184,"(494, 422, 341, 315)",2
train,hepaticvessel_016_17_CT_liver_tumor.png,"(512, 512)",13628,"(632, 608, 133, 141)",8
train,hepaticvessel_016_18_CT_liver_vessel.png,"(512, 512)",4056,"(502, 436, 329, 297)",3
train,hepaticvessel_016_18_CT_liver_tumor.png,"(512, 512)",15264,"(632, 614, 133, 147)",9
train,hepaticvessel_016_19_CT_liver_vessel.png,"(512, 512)",5556,"(496, 384, 335, 347)",5
train,hepaticvessel_016_19_CT_liver_tumor.png,"(512, 512)",13548,"(620, 634, 145, 129)",8
train,hepaticvessel_016_20_CT_liver_vessel.png,"(512, 512)",7140,"(500, 384, 309, 347)",6
train,hepaticvessel_016_20_CT_liver_tumor.png,"(512, 512)",13728,"(620, 622, 137, 139)",8
train,hepaticvessel_016_21_CT_liver_vessel.png,"(512, 512)",8112,"(422, 388, 389, 343)",7
train,hepaticvessel_016_21_CT_liver_tumor.png,"(512, 512)",12832,"(618, 618, 133, 139)",8
train,hepaticvessel_016_22_CT_liver_vessel.png,"(512, 512)",6300,"(426, 386, 365, 341)",5
train,hepaticvessel_016_22_CT_liver_tumor.png,"(512, 512)",15896,"(616, 592, 145, 159)",10
train,hepaticvessel_016_23_CT_liver_vessel.png,"(512, 512)",10684,"(426, 390, 363, 335)",10
train,hepaticvessel_016_23_CT_liver_tumor.png,"(512, 512)",12624,"(600, 584, 123, 163)",7
train,hepaticvessel_016_24_CT_liver_vessel.png,"(512, 512)",9852,"(380, 432, 427, 289)",9
train,hepaticvessel_016_24_CT_liver_tumor.png,"(512, 512)",6624,"(600, 672, 159, 73)",4
train,hepaticvessel_016_25_CT_liver_vessel.png,"(512, 512)",8608,"(368, 432, 435, 279)",8
train,hepaticvessel_016_25_CT_liver_tumor.png,"(512, 512)",4512,"(598, 680, 163, 63)",2
train,hepaticvessel_016_26_CT_liver_vessel.png,"(512, 512)",8780,"(406, 416, 387, 295)",8
train,hepaticvessel_016_26_CT_liver_tumor.png,"(512, 512)",2464,"(600, 682, 55, 59)",1
train,hepaticvessel_016_27_CT_liver_vessel.png,"(512, 512)",9456,"(446, 432, 335, 251)",8
train,hepaticvessel_016_28_CT_liver_vessel.png,"(512, 512)",9776,"(480, 458, 305, 229)",9
train,hepaticvessel_016_29_CT_liver_vessel.png,"(512, 512)",8472,"(484, 446, 303, 237)",7
train,hepaticvessel_016_30_CT_liver_vessel.png,"(512, 512)",5224,"(484, 496, 283, 137)",4
train,hepaticvessel_016_31_CT_liver_vessel.png,"(512, 512)",1556,"(484, 510, 251, 131)",1
train,hepaticvessel_018_8_CT_liver_tumor.png,"(512, 512)",8808,"(370, 690, 119, 91)",2
train,hepaticvessel_018_9_CT_liver_tumor.png,"(512, 512)",14344,"(358, 672, 157, 123)",4
train,hepaticvessel_018_10_CT_liver_tumor.png,"(512, 512)",21528,"(350, 654, 197, 149)",6
train,hepaticvessel_018_11_CT_liver_tumor.png,"(512, 512)",26608,"(342, 646, 223, 163)",7
train,hepaticvessel_018_12_CT_liver_tumor.png,"(512, 512)",29824,"(338, 638, 223, 179)",8
train,hepaticvessel_018_13_CT_liver_tumor.png,"(512, 512)",31724,"(334, 636, 227, 183)",9
train,hepaticvessel_018_14_CT_liver_tumor.png,"(512, 512)",33836,"(332, 634, 245, 187)",10
train,hepaticvessel_018_15_CT_liver_vessel.png,"(512, 512)",1736,"(560, 468, 261, 319)",1
train,hepaticvessel_018_15_CT_liver_tumor.png,"(512, 512)",33760,"(330, 636, 237, 187)",9
train,hepaticvessel_018_16_CT_liver_vessel.png,"(512, 512)",2460,"(554, 406, 263, 383)",1
train,hepaticvessel_018_16_CT_liver_tumor.png,"(512, 512)",33432,"(332, 638, 235, 185)",9
train,hepaticvessel_018_17_CT_liver_vessel.png,"(512, 512)",3804,"(334, 348, 485, 461)",2
train,hepaticvessel_018_17_CT_liver_tumor.png,"(512, 512)",31580,"(340, 642, 221, 179)",9
train,hepaticvessel_018_18_CT_liver_vessel.png,"(512, 512)",4492,"(334, 342, 483, 465)",3
train,hepaticvessel_018_18_CT_liver_tumor.png,"(512, 512)",29876,"(346, 644, 213, 177)",8
train,hepaticvessel_018_19_CT_liver_vessel.png,"(512, 512)",5832,"(334, 338, 479, 461)",4
train,hepaticvessel_018_19_CT_liver_tumor.png,"(512, 512)",27112,"(352, 644, 197, 175)",8
train,hepaticvessel_018_20_CT_liver_vessel.png,"(512, 512)",6424,"(334, 340, 461, 457)",4
train,hepaticvessel_018_20_CT_liver_tumor.png,"(512, 512)",23900,"(372, 642, 175, 173)",7
train,hepaticvessel_018_21_CT_liver_vessel.png,"(512, 512)",5336,"(354, 338, 461, 459)",4
train,hepaticvessel_018_21_CT_liver_tumor.png,"(512, 512)",12772,"(380, 684, 141, 123)",3
train,hepaticvessel_018_22_CT_liver_vessel.png,"(512, 512)",5456,"(406, 374, 409, 417)",4
train,hepaticvessel_018_22_CT_liver_tumor.png,"(512, 512)",8140,"(408, 692, 97, 105)",2
train,hepaticvessel_018_23_CT_liver_vessel.png,"(512, 512)",8188,"(402, 374, 371, 415)",6
train,hepaticvessel_018_24_CT_liver_vessel.png,"(512, 512)",11040,"(402, 398, 377, 383)",8
train,hepaticvessel_018_25_CT_liver_vessel.png,"(512, 512)",13052,"(392, 404, 389, 367)",10
train,hepaticvessel_018_26_CT_liver_vessel.png,"(512, 512)",12604,"(396, 414, 385, 339)",9
train,hepaticvessel_018_27_CT_liver_vessel.png,"(512, 512)",10796,"(492, 460, 291, 221)",8
train,hepaticvessel_018_28_CT_liver_vessel.png,"(512, 512)",7440,"(524, 466, 225, 143)",5
train,hepaticvessel_018_29_CT_liver_vessel.png,"(512, 512)",4464,"(524, 476, 227, 137)",3
train,hepaticvessel_018_30_CT_liver_vessel.png,"(512, 512)",3648,"(522, 474, 231, 143)",2
train,hepaticvessel_018_31_CT_liver_vessel.png,"(512, 512)",3304,"(522, 474, 223, 145)",2
train,hepaticvessel_019_20_CT_liver_vessel.png,"(512, 512)",1568,"(780, 380, 79, 231)",1
train,hepaticvessel_019_20_CT_liver_tumor.png,"(512, 512)",2896,"(758, 664, 57, 67)",3
train,hepaticvessel_019_21_CT_liver_vessel.png,"(512, 512)",2044,"(770, 372, 81, 241)",1
train,hepaticvessel_019_21_CT_liver_tumor.png,"(512, 512)",5460,"(754, 652, 73, 91)",6
train,hepaticvessel_019_22_CT_liver_vessel.png,"(512, 512)",3784,"(684, 384, 183, 293)",2
train,hepaticvessel_019_22_CT_liver_tumor.png,"(512, 512)",6660,"(750, 646, 81, 103)",7
train,hepaticvessel_019_23_CT_liver_vessel.png,"(512, 512)",4064,"(636, 386, 229, 295)",2
train,hepaticvessel_019_23_CT_liver_tumor.png,"(512, 512)",8128,"(740, 642, 95, 117)",9
train,hepaticvessel_019_24_CT_liver_vessel.png,"(512, 512)",4284,"(576, 386, 287, 297)",2
train,hepaticvessel_019_24_CT_liver_tumor.png,"(512, 512)",8452,"(738, 642, 97, 121)",10
train,hepaticvessel_019_25_CT_liver_vessel.png,"(512, 512)",4692,"(578, 378, 293, 305)",3
train,hepaticvessel_019_25_CT_liver_tumor.png,"(512, 512)",8428,"(738, 644, 95, 121)",9
train,hepaticvessel_019_26_CT_liver_vessel.png,"(512, 512)",4212,"(578, 382, 301, 299)",2
train,hepaticvessel_019_26_CT_liver_tumor.png,"(512, 512)",7536,"(738, 644, 95, 111)",8
train,hepaticvessel_019_27_CT_liver_vessel.png,"(512, 512)",4928,"(612, 390, 265, 363)",3
train,hepaticvessel_019_27_CT_liver_tumor.png,"(512, 512)",5800,"(758, 646, 79, 99)",6
train,hepaticvessel_019_28_CT_liver_vessel.png,"(512, 512)",3956,"(536, 400, 337, 357)",2
train,hepaticvessel_019_28_CT_liver_tumor.png,"(512, 512)",2932,"(766, 660, 65, 61)",3
train,hepaticvessel_019_29_CT_liver_vessel.png,"(512, 512)",6876,"(536, 418, 331, 337)",4
train,hepaticvessel_019_30_CT_liver_vessel.png,"(512, 512)",6888,"(522, 420, 329, 329)",4
train,hepaticvessel_019_31_CT_liver_vessel.png,"(512, 512)",9868,"(478, 426, 365, 385)",6
train,hepaticvessel_019_32_CT_liver_vessel.png,"(512, 512)",15320,"(470, 444, 361, 365)",10
train,hepaticvessel_019_33_CT_liver_vessel.png,"(512, 512)",9472,"(470, 446, 359, 357)",6
train,hepaticvessel_019_34_CT_liver_vessel.png,"(512, 512)",3732,"(506, 454, 325, 339)",2
train,hepaticvessel_019_35_CT_liver_vessel.png,"(512, 512)",2420,"(526, 498, 293, 185)",1
train,hepaticvessel_019_36_CT_liver_vessel.png,"(512, 512)",2064,"(524, 522, 271, 159)",1
train,hepaticvessel_020_14_CT_liver_vessel.png,"(512, 512)",1364,"(618, 472, 187, 123)",1
train,hepaticvessel_020_15_CT_liver_vessel.png,"(512, 512)",3608,"(612, 438, 177, 195)",4
train,hepaticvessel_020_16_CT_liver_vessel.png,"(512, 512)",3036,"(606, 432, 187, 209)",3
train,hepaticvessel_020_17_CT_liver_vessel.png,"(512, 512)",3284,"(604, 430, 187, 209)",4
train,hepaticvessel_020_18_CT_liver_vessel.png,"(512, 512)",4884,"(604, 428, 207, 255)",6
train,hepaticvessel_020_19_CT_liver_vessel.png,"(512, 512)",3892,"(604, 400, 209, 281)",5
train,hepaticvessel_020_20_CT_liver_vessel.png,"(512, 512)",5140,"(576, 408, 239, 279)",6
train,hepaticvessel_020_21_CT_liver_vessel.png,"(512, 512)",6316,"(586, 478, 229, 207)",8
train,hepaticvessel_020_22_CT_liver_vessel.png,"(512, 512)",3292,"(582, 486, 235, 199)",4
train,hepaticvessel_020_23_CT_liver_vessel.png,"(512, 512)",2104,"(546, 488, 255, 185)",2
train,hepaticvessel_020_23_CT_liver_tumor.png,"(512, 512)",1192,"(754, 432, 35, 43)",1
train,hepaticvessel_020_24_CT_liver_vessel.png,"(512, 512)",3180,"(542, 458, 239, 233)",4
train,hepaticvessel_020_24_CT_liver_tumor.png,"(512, 512)",5168,"(722, 424, 75, 83)",5
train,hepaticvessel_020_25_CT_liver_vessel.png,"(512, 512)",7624,"(490, 464, 289, 205)",10
train,hepaticvessel_020_25_CT_liver_tumor.png,"(512, 512)",8668,"(706, 422, 107, 97)",8
train,hepaticvessel_020_26_CT_liver_vessel.png,"(512, 512)",3040,"(560, 466, 243, 173)",3
train,hepaticvessel_020_26_CT_liver_tumor.png,"(512, 512)",10108,"(692, 422, 123, 101)",10
train,hepaticvessel_020_27_CT_liver_vessel.png,"(512, 512)",1700,"(564, 474, 241, 131)",2
train,hepaticvessel_020_27_CT_liver_tumor.png,"(512, 512)",9464,"(692, 426, 121, 95)",9
train,hepaticvessel_020_28_CT_liver_vessel.png,"(512, 512)",1260,"(564, 488, 249, 121)",1
train,hepaticvessel_020_28_CT_liver_tumor.png,"(512, 512)",7656,"(694, 434, 117, 83)",7
train,hepaticvessel_020_29_CT_liver_tumor.png,"(512, 512)",4824,"(702, 446, 91, 63)",4
train,hepaticvessel_020_30_CT_liver_tumor.png,"(512, 512)",2760,"(714, 456, 73, 47)",2
train,hepaticvessel_022_20_CT_liver_vessel.png,"(512, 512)",908,"(818, 340, 59, 253)",1
train,hepaticvessel_022_21_CT_liver_vessel.png,"(512, 512)",1056,"(766, 330, 105, 265)",1
train,hepaticvessel_022_21_CT_liver_tumor.png,"(512, 512)",844,"(756, 408, 37, 27)",2
train,hepaticvessel_022_22_CT_liver_vessel.png,"(512, 512)",1256,"(742, 332, 125, 237)",1
train,hepaticvessel_022_22_CT_liver_tumor.png,"(512, 512)",3064,"(742, 382, 57, 67)",9
train,hepaticvessel_022_23_CT_liver_vessel.png,"(512, 512)",1396,"(666, 312, 195, 237)",1
train,hepaticvessel_022_23_CT_liver_tumor.png,"(512, 512)",3220,"(746, 372, 55, 75)",10
train,hepaticvessel_022_24_CT_liver_vessel.png,"(512, 512)",4372,"(646, 294, 225, 241)",5
train,hepaticvessel_022_24_CT_liver_tumor.png,"(512, 512)",1704,"(748, 390, 45, 45)",5
train,hepaticvessel_022_25_CT_liver_vessel.png,"(512, 512)",5348,"(620, 298, 265, 269)",7
train,hepaticvessel_022_25_CT_liver_tumor.png,"(512, 512)",660,"(748, 406, 31, 27)",2
train,hepaticvessel_022_26_CT_liver_vessel.png,"(512, 512)",7116,"(578, 290, 303, 279)",9
train,hepaticvessel_022_27_CT_liver_vessel.png,"(512, 512)",7552,"(578, 286, 299, 283)",10
train,hepaticvessel_022_28_CT_liver_vessel.png,"(512, 512)",2808,"(602, 280, 277, 291)",3
train,hepaticvessel_022_29_CT_liver_vessel.png,"(512, 512)",2336,"(626, 314, 239, 345)",3
train,hepaticvessel_022_30_CT_liver_vessel.png,"(512, 512)",3176,"(604, 320, 255, 339)",4
train,hepaticvessel_022_31_CT_liver_vessel.png,"(512, 512)",4188,"(566, 328, 287, 343)",5
train,hepaticvessel_022_32_CT_liver_vessel.png,"(512, 512)",5128,"(540, 330, 257, 387)",6
train,hepaticvessel_022_33_CT_liver_vessel.png,"(512, 512)",4812,"(478, 334, 323, 409)",6
train,hepaticvessel_022_34_CT_liver_vessel.png,"(512, 512)",4772,"(454, 330, 349, 413)",6
train,hepaticvessel_022_35_CT_liver_vessel.png,"(512, 512)",6048,"(452, 348, 349, 285)",8
train,hepaticvessel_022_36_CT_liver_vessel.png,"(512, 512)",1012,"(456, 360, 323, 265)",1
train,hepaticvessel_022_37_CT_liver_vessel.png,"(512, 512)",1580,"(554, 378, 219, 127)",2
train,hepaticvessel_022_38_CT_liver_vessel.png,"(512, 512)",1116,"(552, 456, 57, 49)",1
train,hepaticvessel_023_10_CT_liver_tumor.png,"(512, 512)",12164,"(660, 508, 135, 117)",1
train,hepaticvessel_023_11_CT_liver_tumor.png,"(512, 512)",23452,"(604, 494, 219, 145)",2
train,hepaticvessel_023_12_CT_liver_tumor.png,"(512, 512)",39928,"(582, 438, 257, 221)",4
train,hepaticvessel_023_13_CT_liver_tumor.png,"(512, 512)",53216,"(564, 422, 283, 263)",6
train,hepaticvessel_023_14_CT_liver_tumor.png,"(512, 512)",60888,"(554, 418, 301, 285)",6
train,hepaticvessel_023_15_CT_liver_tumor.png,"(512, 512)",69260,"(524, 404, 331, 301)",7
train,hepaticvessel_023_16_CT_liver_tumor.png,"(512, 512)",73820,"(518, 398, 339, 311)",8
train,hepaticvessel_023_17_CT_liver_tumor.png,"(512, 512)",80988,"(514, 388, 345, 331)",9
train,hepaticvessel_023_18_CT_liver_tumor.png,"(512, 512)",85004,"(530, 388, 339, 339)",9
train,hepaticvessel_023_19_CT_liver_tumor.png,"(512, 512)",87184,"(518, 382, 351, 349)",10
train,hepaticvessel_023_20_CT_liver_tumor.png,"(512, 512)",79364,"(518, 378, 337, 327)",9
train,hepaticvessel_023_21_CT_liver_vessel.png,"(512, 512)",1184,"(702, 360, 131, 71)",1
train,hepaticvessel_023_21_CT_liver_tumor.png,"(512, 512)",78592,"(536, 376, 323, 329)",9
train,hepaticvessel_023_22_CT_liver_vessel.png,"(512, 512)",1296,"(600, 342, 233, 339)",1
train,hepaticvessel_023_22_CT_liver_tumor.png,"(512, 512)",75712,"(538, 376, 309, 335)",8
train,hepaticvessel_023_23_CT_liver_vessel.png,"(512, 512)",1136,"(610, 342, 219, 115)",1
train,hepaticvessel_023_23_CT_liver_tumor.png,"(512, 512)",78712,"(536, 374, 305, 359)",9
train,hepaticvessel_023_24_CT_liver_vessel.png,"(512, 512)",1076,"(616, 298, 213, 161)",1
train,hepaticvessel_023_24_CT_liver_tumor.png,"(512, 512)",81120,"(536, 358, 329, 369)",9
train,hepaticvessel_023_25_CT_liver_tumor.png,"(512, 512)",80280,"(530, 352, 329, 373)",9
train,hepaticvessel_023_26_CT_liver_tumor.png,"(512, 512)",77684,"(528, 362, 315, 369)",8
train,hepaticvessel_023_27_CT_liver_tumor.png,"(512, 512)",75052,"(532, 372, 309, 365)",8
train,hepaticvessel_023_28_CT_liver_vessel.png,"(512, 512)",1656,"(542, 354, 285, 291)",1
train,hepaticvessel_023_28_CT_liver_tumor.png,"(512, 512)",69532,"(536, 364, 317, 373)",7
train,hepaticvessel_023_29_CT_liver_vessel.png,"(512, 512)",2200,"(540, 354, 287, 287)",2
train,hepaticvessel_023_29_CT_liver_tumor.png,"(512, 512)",65588,"(538, 390, 307, 335)",7
train,hepaticvessel_023_30_CT_liver_vessel.png,"(512, 512)",2540,"(538, 368, 283, 261)",2
train,hepaticvessel_023_30_CT_liver_tumor.png,"(512, 512)",59768,"(550, 398, 291, 319)",6
train,hepaticvessel_023_31_CT_liver_vessel.png,"(512, 512)",1640,"(554, 360, 265, 161)",1
train,hepaticvessel_023_31_CT_liver_tumor.png,"(512, 512)",54024,"(574, 406, 267, 289)",6
train,hepaticvessel_023_32_CT_liver_vessel.png,"(512, 512)",1876,"(558, 366, 235, 155)",2
train,hepaticvessel_023_32_CT_liver_tumor.png,"(512, 512)",52140,"(576, 408, 265, 285)",5
train,hepaticvessel_023_33_CT_liver_vessel.png,"(512, 512)",2572,"(568, 370, 227, 185)",2
train,hepaticvessel_023_33_CT_liver_tumor.png,"(512, 512)",47540,"(578, 428, 263, 277)",5
train,hepaticvessel_023_34_CT_liver_vessel.png,"(512, 512)",2620,"(548, 360, 247, 229)",2
train,hepaticvessel_023_34_CT_liver_tumor.png,"(512, 512)",42484,"(580, 434, 265, 271)",4
train,hepaticvessel_023_35_CT_liver_vessel.png,"(512, 512)",1908,"(502, 384, 281, 285)",2
train,hepaticvessel_023_35_CT_liver_tumor.png,"(512, 512)",29260,"(564, 474, 281, 233)",3
train,hepaticvessel_023_36_CT_liver_vessel.png,"(512, 512)",2592,"(448, 376, 339, 353)",2
train,hepaticvessel_023_36_CT_liver_tumor.png,"(512, 512)",19976,"(584, 478, 257, 229)",2
train,hepaticvessel_023_37_CT_liver_vessel.png,"(512, 512)",4644,"(436, 376, 343, 345)",5
train,hepaticvessel_023_37_CT_liver_tumor.png,"(512, 512)",15396,"(586, 494, 245, 221)",1
train,hepaticvessel_023_38_CT_liver_vessel.png,"(512, 512)",5292,"(436, 404, 303, 305)",5
train,hepaticvessel_023_39_CT_liver_vessel.png,"(512, 512)",8912,"(436, 378, 317, 311)",10
train,hepaticvessel_023_40_CT_liver_vessel.png,"(512, 512)",6856,"(452, 388, 323, 257)",7
train,hepaticvessel_023_41_CT_liver_vessel.png,"(512, 512)",3692,"(484, 420, 285, 227)",4
train,hepaticvessel_023_42_CT_liver_vessel.png,"(512, 512)",4916,"(484, 416, 275, 229)",5
train,hepaticvessel_023_43_CT_liver_vessel.png,"(512, 512)",4036,"(514, 422, 241, 237)",4
train,hepaticvessel_023_44_CT_liver_vessel.png,"(512, 512)",2436,"(528, 438, 231, 157)",2
train,hepaticvessel_023_45_CT_liver_vessel.png,"(512, 512)",1744,"(530, 440, 231, 147)",1
train,hepaticvessel_025_12_CT_liver_tumor.png,"(512, 512)",37892,"(636, 390, 187, 259)",3
train,hepaticvessel_025_13_CT_liver_tumor.png,"(512, 512)",47352,"(628, 374, 205, 277)",4
train,hepaticvessel_025_14_CT_liver_tumor.png,"(512, 512)",55836,"(616, 344, 227, 317)",5
train,hepaticvessel_025_15_CT_liver_tumor.png,"(512, 512)",61652,"(606, 346, 243, 323)",6
train,hepaticvessel_025_16_CT_liver_tumor.png,"(512, 512)",66304,"(598, 342, 255, 331)",6
train,hepaticvessel_025_17_CT_liver_tumor.png,"(512, 512)",74368,"(582, 326, 275, 351)",7
train,hepaticvessel_025_18_CT_liver_tumor.png,"(512, 512)",80688,"(580, 308, 287, 365)",7
train,hepaticvessel_025_19_CT_liver_tumor.png,"(512, 512)",89060,"(564, 304, 307, 397)",8
train,hepaticvessel_025_20_CT_liver_tumor.png,"(512, 512)",93852,"(560, 286, 313, 419)",9
train,hepaticvessel_025_21_CT_liver_tumor.png,"(512, 512)",94824,"(554, 304, 321, 407)",9
train,hepaticvessel_025_22_CT_liver_tumor.png,"(512, 512)",94048,"(560, 316, 311, 397)",9
train,hepaticvessel_025_23_CT_liver_tumor.png,"(512, 512)",96328,"(562, 318, 309, 397)",9
train,hepaticvessel_025_24_CT_liver_tumor.png,"(512, 512)",101128,"(562, 304, 311, 415)",10
train,hepaticvessel_025_25_CT_liver_tumor.png,"(512, 512)",95328,"(564, 308, 313, 411)",9
train,hepaticvessel_025_26_CT_liver_vessel.png,"(512, 512)",936,"(460, 300, 253, 449)",1
train,hepaticvessel_025_26_CT_liver_tumor.png,"(512, 512)",91452,"(574, 310, 305, 411)",9
train,hepaticvessel_025_27_CT_liver_vessel.png,"(512, 512)",1244,"(456, 304, 249, 431)",2
train,hepaticvessel_025_27_CT_liver_tumor.png,"(512, 512)",94088,"(576, 312, 297, 413)",9
train,hepaticvessel_025_28_CT_liver_vessel.png,"(512, 512)",1532,"(454, 274, 251, 465)",2
train,hepaticvessel_025_28_CT_liver_tumor.png,"(512, 512)",89560,"(578, 318, 295, 405)",8
train,hepaticvessel_025_29_CT_liver_vessel.png,"(512, 512)",2072,"(436, 276, 263, 471)",3
train,hepaticvessel_025_29_CT_liver_tumor.png,"(512, 512)",85720,"(592, 324, 283, 399)",8
train,hepaticvessel_025_30_CT_liver_vessel.png,"(512, 512)",2876,"(432, 278, 267, 439)",5
train,hepaticvessel_025_30_CT_liver_tumor.png,"(512, 512)",77200,"(606, 346, 263, 375)",7
train,hepaticvessel_025_31_CT_liver_vessel.png,"(512, 512)",2860,"(460, 282, 235, 423)",5
train,hepaticvessel_025_31_CT_liver_tumor.png,"(512, 512)",76692,"(600, 346, 265, 369)",7
train,hepaticvessel_025_32_CT_liver_vessel.png,"(512, 512)",2696,"(424, 288, 271, 417)",4
train,hepaticvessel_025_32_CT_liver_tumor.png,"(512, 512)",63120,"(610, 394, 255, 323)",6
train,hepaticvessel_025_33_CT_liver_vessel.png,"(512, 512)",5420,"(358, 292, 335, 413)",10
train,hepaticvessel_025_33_CT_liver_tumor.png,"(512, 512)",55060,"(616, 418, 247, 295)",5
